-1329.070 -1015.730 -882.899 -734.560 -607.156 -518.343 -458.020 -410.654 -366.655 -326.767 -295.418 -271.543 -251.884 -235.178 -219.766 -205.376 -193.270 -181.657 -166.050 -142.028 -109.782 -77.193 -51.853 -35.024 -26.277 -26.277
-1429.349 -1036.334 -898.557 -741.649 -602.041 -498.922 -427.786 -377.351 -338.063 -306.543 -282.854 -264.945 -249.671 -235.218 -220.236 -205.044 -191.306 -178.578 -163.333 -140.293 -108.623 -76.259 -51.110 -34.465 -25.830 -25.830
-1522.416 -1099.033 -933.870 -753.086 -589.776 -466.495 -383.720 -333.631 -304.403 -285.498 -271.154 -258.468 -245.973 -233.217 -219.494 -204.754 -190.314 -176.855 -161.969 -139.768 -108.473 -76.099 -50.930 -34.290 -25.678 -25.678
-1628.769 -1163.207 -960.544 -748.167 -560.676 -421.537 -331.752 -286.063 -270.133 -265.633 -261.081 -252.620 -241.412 -229.568 -217.312 -204.008 -190.166 -176.756 -162.049 -140.243 -109.234 -76.879 -51.446 -34.669 -25.969 -25.969
-1667.159 -1203.784 -980.090 -734.774 -527.231 -379.825 -289.201 -249.799 -244.663 -250.526 -252.762 -246.786 -236.258 -225.148 -214.251 -202.617 -189.965 -176.895 -162.229 -140.985 -110.943 -79.036 -53.297 -35.903 -26.956 -26.956
-1810.359 -1240.407 -987.737 -720.884 -504.750 -357.786 -272.422 -238.946 -237.186 -244.984 -246.502 -239.881 -229.596 -219.369 -209.835 -200.094 -189.167 -176.416 -161.580 -141.580 -113.874 -83.249 -57.077 -38.426 -28.869 -28.869
-1885.698 -1232.734 -971.905 -698.747 -484.020 -351.842 -278.366 -249.760 -246.224 -245.080 -239.975 -230.624 -219.955 -210.832 -203.120 -195.672 -186.865 -175.030 -160.492 -142.371 -118.236 -89.874 -63.880 -42.311 -31.849 -31.849
-1855.621 -1148.836 -919.856 -659.909 -458.880 -341.762 -289.438 -269.092 -252.187 -241.034 -229.527 -218.819 -208.483 -199.611 -193.551 -189.190 -182.670 -172.044 -158.958 -143.963 -124.364 -99.433 -73.961 -51.858 -32.657 -36.113
-1684.982 -1113.770 -852.516 -591.588 -404.426 -323.266 -287.263 -261.268 -241.662 -225.932 -215.851 -205.933 -196.489 -190.659 -185.037 -181.231 -177.608 -167.943 -156.290 -144.790 -130.892 -111.275 -88.683 -59.177 -42.323 -42.323
-1296.081 -981.460 -716.955 -490.394 -347.057 -297.049 -267.705 -245.229 -224.602 -212.871 -203.000 -194.238 -187.611 -185.806 -183.429 -177.663 -171.773 -165.571 -155.258 -142.303 -131.067 -120.284 -108.229 -80.914 -51.813 -51.813
-1019.932 -770.709 -578.423 -413.713 -315.712 -267.976 -250.704 -227.130 -214.870 -195.469 -197.265 -187.804 -182.236 -177.767 -173.828 -169.243 -165.577 -160.788 -153.187 -144.392 -134.198 -125.024 -113.751 -94.831 -55.472 -65.144
-872.343 -623.916 -496.783 -405.106 -307.294 -282.188 -242.384 -226.592 -197.946 -186.045 -188.921 -187.364 -166.100 -179.146 -173.742 -171.285 -159.904 -156.340 -152.554 -145.782 -136.385 -127.058 -116.515 -97.146 -69.115 -26.860
-782.271 -598.224 -502.881 -470.361 -371.068 -284.757 -236.766 -206.386 -180.293 -163.422 -185.629 -185.879 -183.103 -174.376 -168.306 -163.916 -160.023 -153.426 -148.937 -144.609 -138.271 -129.817 -119.673 -103.507 -80.620 -88.952
-758.057 -566.956 -483.640 -480.590 -403.852 -278.143 -214.890 -204.811 -192.575 -186.193 -185.684 -186.584 -182.234 -173.073 -167.647 -163.572 -159.314 -153.314 -147.571 -142.554 -135.578 -128.173 -117.664 -103.319 -75.435 -92.718
